Date,Region,NTP,NTC,NTA,NTR,TR,NB,pourcentage
2016-05,Franche Comté,5268,5182,86,419,91.91431879583172,11.367541766109785,"9,58"
2018-04,Grand Est,30144,29709,435,1689,94.31485408462082,16.589698046181173,"7,04"
2019-03,Auvergne-Rhône-Alpes,32375,31833,542,2740,91.392580027016,10.617883211678832,"10,13"
2016-07,Aquitaine,8836,8672,164,1072,87.63837638376384,7.08955223880597,"13,98"
2015-04,Auvergne,5670,5622,48,182,96.76271789398793,29.89010989010989,"4,05"
2016-05,Haute Normandie,5027,4898,129,318,93.5075541037158,14.40251572327044,"8,89"
2018-04,Normandie,5057,4971,86,497,90.0020116676725,9.002012072434608,"11,52"
2019-03,Normandie,8683,8587,96,405,95.28356818446488,20.20246913580247,"5,76"
2016-07,Basse Normandie,3465,3430,35,232,93.23615160349854,13.78448275862069,"7,7"
2015-04,Languedoc Roussillon,4479,4408,71,417,90.5399274047187,9.57074340527578,"10,89"
2016-05,Picardie,10178,9931,247,881,91.12878864162722,10.272417707150964,"11,08"
2018-04,Hauts-de-France,15738,15334,394,1773,88.43745924090257,7.648618161308517,"13,76"
2019-03,Pays-de-la-Loire,12633,12387,246,821,93.37208363607007,14.087697929354446,"8,44"
2016-07,Nord Pas de Calais,15353,14916,437,937,93.71815500134085,14.91889007470651,"8,94"
2015-05,Basse Normandie,3065,3057,8,94,96.92508995747464,31.52127659574468,"3,32"
2016-05,Rhône Alpes,24362,24012,350,2851,88.12676994835915,7.422307962118555,"13,13"
2018-05,Normandie,5269,5169,100,460,91.10079319017218,10.236956521739131,"10,62"
2019-04,Centre,9962,9864,98,564,94.27765464436833,16.475352112676056,"6,64"
2016-07,Provence Alpes Côte d'Azur,14710,14117,593,2602,81.56832188141956,4.42544196771714,"21,71"
2016-06,Bourgogne,5768,5561,207,616,88.92285560151052,8.027597402597403,"14,26"
2018-05,Bretagne,5479,5349,130,246,95.40100953449245,20.74390243902439,"6,86"
2019-06,Aquitaine,15704,15302,402,1411,90.7781901958275,9.843858431644737,"11,54"
2016-08,Alsace,15753,15675,78,385,97.5438596491228,39.71428571428572,"2,93"
2015-06,Aquitaine,8360,8115,245,1146,85.87800369685768,6.0811518324607325,"16,63"
2016-07,Bretagne,6999,6969,30,393,94.36074042186829,16.732824427480917,"6,04"
2018-05,Centre,6980,6855,125,597,91.2910284463895,10.482412060301508,"10,34"
2019-06,Pays-de-la-Loire,11852,11626,226,1033,91.1154399932244,10.255481410867544,"10,62"
2016-08,Franche Comté,5180,5148,32,349,93.22066822066822,13.750716332378223,"7,35"
2015-06,Champagne Ardenne,6081,6038,43,322,94.66710831401126,17.751552795031056,6
2016-08,Haute Normandie,5872,5804,68,243,95.8132322536182,22.88477366255144,"5,29"
2018-06,Centre,8522,8319,203,861,89.65019834114678,8.662020905923345,"12,48"
2019-06,Provence Alpes Côte d'Azur,14045,13662,383,1332,90.2511184875162,9.25758697261285,"12,21"
2016-08,Lorraine,11771,11666,105,422,96.38265043716784,26.644549763033176,"4,47"
2015-06,Pays-de-la-Loire,11081,10868,213,925,91.48877438351124,10.74918918918919,"10,26"
2016-08,Pays-de-la-Loire,11106,10953,153,817,92.54085638637817,12.406364749082009,"8,73"
2018-06,Hauts-de-France,20318,19790,528,2548,87.12481051035877,6.766875981161696,"15,13"
2019-07,Hauts-de-France,25925,25252,673,2569,89.82694925140969,8.82989296636086,"12,5"
2016-08,Nord Pas de Calais,16350,15932,418,973,93.89279437609842,15.37410071942446,"8,5"
2015-06,Provence Alpes Côte d'Azur,15062,14554,508,2477,82.98062388346847,4.875656035526847,"19,81"
2016-08,Provence Alpes Côte d'Azur,15700,15269,431,2322,84.7927172702862,5.575796726959518,"17,53"
2018-07,Auvergne-Rhône-Alpes,29506,28956,550,3882,86.5934521342727,6.459041731066461,"15,02"
2019-08,Grand Est,37584,37183,401,1052,97.16963297053502,34.331106870229064,"3,86"
2016-09,Bourgogne,7643,7582,61,680,91.03139013452916,10.15,"9,69"
2015-07,Alsace,17170,17012,158,676,96.02633435222197,24.16568047337278,"4,85"
2016-08,Rhône Alpes,25822,25533,289,2405,90.58081698194492,9.616632016632016,"10,43"
2018-07,Centre,10580,10243,337,1140,88.870448110905,7.985087719298246,"13,96"
2019-08,Aquitaine,16948,16705,243,1163,93.0393607576206,13.36649659863946,"8,29"
2016-09,Champagne Ardenne,6205,6121,84,336,94.51070086587158,17.217261904761905,"6,76"
2015-07,Auvergne,6094,5987,107,361,93.97026891598463,15.58448753462604,"7,67"
2016-09,Haute Normandie,5740,5663,77,299,94.72011301430338,17.93979933110368,"6,55"
2018-07,Hauts-de-France,23846,23278,568,2737,88.24211702036257,7.504932407745707,"13,85"
2019-08,Auvergne-Rhône-Alpes,29485,29147,338,2021,93.06744908054996,13.424704724409446,8
2016-09,Limousin,4259,4218,41,453,89.26031294452346,8.311258278145695,"11,59"
2015-07,Franche Comté,5659,5629,30,421,92.52087404512346,12.370546318289788,"7,96"
2016-10,Aquitaine,8744,8586,158,1166,86.41975308641975,6.363636363636363,"15,14"
2018-07,Pays-de-la-Loire,11753,11546,207,988,91.44292395634852,10.686234817813766,"10,16"
2019-08,Bretagne,7743,7686,57,243,96.84101501812532,30.655737704917986,"3,87"
2016-09,Picardie,11103,10982,121,693,93.68967401201968,14.847041847041847,"7,33"
2015-07,Provence Alpes Côte d'Azur,15718,15118,600,3141,79.22344225426644,3.813116841770137,"23,8"
2016-10,Haute Normandie,5788,5724,64,248,95.66736547868624,22.080645161290324,"5,39"
2018-08,Auvergne-Rhône-Alpes,30416,30057,359,2958,90.15869847290148,9.161257606490873,"10,9"
2019-10,Normandie,8182,7591,591,681,91.0330426237563,10.152054794520556,"15,54"
2016-09,Provence Alpes Côte d'Azur,14756,14298,458,1994,86.05399356553364,6.170511534603811,"16,61"
2015-08,Centre,9258,9176,82,641,93.01438535309504,13.315132605304212,"7,8"
2016-10,Limousin,3842,3734,108,476,87.252276379218,6.84453781512605,"15,2"
2018-08,Centre,10665,10530,135,1255,88.08167141500475,7.390438247011952,"13,03"
2019-10,Bourgogne-Franche-Comté,14973,14510,463,1163,91.98819029725558,11.481574539363482,"10,85"
2016-10,Alsace,19758,19582,176,1040,94.6890001021346,17.828846153846154,"6,15"
2015-08,Champagne Ardenne,5550,5491,59,281,94.8825350573666,18.54092526690392,"6,12"
2016-10,Poitou Charentes,3353,3294,59,327,90.0728597449909,9.073394495412844,"11,51"
2018-08,Provence Alpes Côte d'Azur,14797,14012,785,2012,85.64087924636026,5.964214711729622,"18,9"
2019-10,Hauts-de-France,30429,29520,909,3295,88.83710167922781,7.958246964761618,"13,81"
2016-10,Basse Normandie,3170,3146,24,177,94.37380801017164,16.774011299435028,"6,34"
2016-10,Rhône Alpes,27154,26802,352,3652,86.37415118274755,6.338992332968236,"14,74"
2018-10,Bretagne,9650,9519,131,464,95.12553839689043,19.51508620689655,"6,16"
2019-11,Grand Est,41427,40898,529,2736,93.30967820873607,13.946964155084109,"7,88"
2016-10,Bourgogne,7647,7575,72,774,89.78217821782178,8.786821705426357,"11,06"
2015-08,Rhône Alpes,26631,26341,290,2403,90.87733950875062,9.961714523512276,"10,11"
2016-11,Aquitaine,8870,8743,127,1135,87.01818597735331,6.703083700440529,"14,22"
2018-10,Centre,11060,10957,103,1130,89.68695810897144,8.69646017699115,"11,14"
2019-11,Normandie,7838,7594,244,835,89.01042336893579,8.099531615925061,"13,76"
2016-10,Champagne Ardenne,6101,6062,39,384,93.66545694490269,14.786458333333334,"6,93"
2015-09,Alsace,19628,19475,153,804,95.87163029525033,23.2226368159204,"4,87"
2016-11,Auvergne,4808,4688,120,433,90.7636518771331,9.826789838337184,"11,5"
2018-10,Occitanie,11537,11046,491,1765,84.02136520007242,5.258356940509915,"19,55"
2019-11,Pays-de-la-Loire,11969,11846,123,1078,90.89843422925564,9.98712051517939,"10,03"
2016-10,Franche Comté,5790,5741,49,545,90.50688033443652,9.53394495412844,"10,25"
2015-09,Bourgogne,7711,7662,49,658,91.41216392586792,10.644376899696049,"9,16"
2016-11,Nord Pas de Calais,18404,17991,413,2606,85.51497971207826,5.903683806600154,"16,4"
2018-11,Occitanie,11271,10882,389,1953,82.05293144642529,4.5719406041986685,"20,77"
2019-11,Provence Alpes Côte d'Azur,13662,13064,598,1980,84.84735666418466,5.599508599508599,"18,86"
2016-10,Picardie,10861,10735,126,1158,89.21285514671635,8.270293609671848,"11,82"
2015-09,Bretagne,8232,8140,92,502,93.83292383292384,15.215139442231076,"7,21"
2016-11,Pays-de-la-Loire,11051,10854,197,1982,81.73945089367975,4.476286579212916,"19,71"
2018-11,Pays-de-la-Loire,12640,12295,345,1523,87.61285075233835,7.072882468811557,"14,77"
2020-01,Grand Est,33309,32737,572,1583,94.72810424758802,17.968508615567437,"6,46"
2016-11,Centre,8449,8245,204,1291,84.3420254699818,5.386522075910147,"17,69"
2015-09,Nord Pas de Calais,19841,19542,299,1580,91.9148500665234,11.368354430379746,"9,47"
2016-12,Alsace,19021,18670,351,1088,94.17246920192822,16.159926470588236,"7,56"
2019-01,Hauts-de-France,30267,29329,938,2737,90.6679395819837,9.715747168432593,"12,14"
2020-01,Normandie,8356,8102,254,1297,83.33949932174127,5.00222057735011,"18,56"
2016-11,Franche Comté,5611,5455,156,702,87.13107241063244,6.77065527065527,"15,29"
2015-09,Rhône Alpes,28859,28318,541,3494,87.66155801963416,7.104751001717229,"13,98"
2016-12,Champagne Ardenne,7151,7033,118,383,94.55424427697996,17.362924281984334,7
2019-02,Bourgogne-Franche-Comté,14081,13924,157,807,94.2042516518242,16.254027261462205,"6,84"
2020-02,Grand Est,40918,39278,1640,2518,93.59,14.600624024960972,"10,16"
2016-11,Haute Normandie,5522,5443,79,528,90.29946720558516,9.30871212121212,"10,99"
2015-10,Franche Comté,5722,5698,24,457,91.97964197964198,11.468271334792124,"8,4"
2016-12,Lorraine,15121,14678,443,701,95.22414497887996,19.938659058487875,"7,56"
2019-03,Grand Est,44255,43654,601,2154,95.06574426169423,19.26648096564531,"6,22"
2020-02,Auvergne-Rhône-Alpes,36026,35182,844,2970,91.56,10.848341232227492,"10,58"
2016-11,Languedoc Roussillon,4552,4421,131,578,86.92603483374802,6.64878892733564,"15,57"
2015-10,Nord Pas de Calais,18904,18489,415,1822,90.14549191411108,9.147639956092206,"11,83"
2016-12,Pays-de-la-Loire,10644,10460,184,1071,89.76099426386233,8.766573295985062,"11,79"
2019-04,Bourgogne-Franche-Comté,14776,14666,110,850,94.20673729964685,16.26143024618991,"6,49"
2020-02,Provence Alpes Côte d'Azur,13719,13297,422,1271,90.44,9.4602510460251,"12,34"
2016-11,Poitou Charentes,3368,3300,68,543,83.54545454545455,5.077348066298343,"18,14"
2015-10,Provence Alpes Côte d'Azur,14986,14141,845,2898,79.50639983028074,3.8795721187025536,"24,97"
2016-12,Rhône Alpes,28178,27760,418,4190,84.90634005763688,5.6252983293556085,"16,35"
2019-04,Bretagne,8934,8891,43,241,97.28577837595334,35.84297520661156,"3,17"
2020-03,Aquitaine,9758,9287,471,734,92.1,11.658227848101255,"12,34"
2016-12,Haute Normandie,6023,5927,96,408,93.11624768010796,13.526960784313726,"8,36"
2015-11,Aquitaine,8502,8219,283,1370,83.33130551161942,4.999270072992701,"19,44"
2017-01,Languedoc Roussillon,4500,4361,139,572,86.88374226094932,6.624125874125874,"15,8"
2019-05,Grand Est,44116,43676,440,1514,96.53,27.81844380403459,"4,42"
2020-03,Auvergne-Rhône-Alpes,21862,21366,496,1759,91.8,11.195121951219509,"10,31"
2016-12,Midi Pyrénées,8205,7998,207,1185,85.18379594898724,5.749367088607595,"16,96"
2015-11,Bourgogne,7224,7154,70,855,88.04864411518032,7.367251461988304,"12,8"
2017-01,Limousin,4385,4315,70,486,88.7369640787949,7.878600823045267,"12,67"
2019-05,Normandie,8410,8316,94,407,95.1,19.408163265306097,"5,95"
2020-03,Normandie,6501,6401,100,626,90.2,9.204081632653065,"11,16"
2016-12,Picardie,10791,10572,219,1085,89.737041241014,8.743778801843318,"12,08"
2015-11,Haute Normandie,5297,5157,140,497,90.36261392282334,9.37625754527163,"12,02"
2017-02,Bourgogne,6826,6763,63,562,91.69007836758834,11.033807829181494,"9,15"
2019-07,Auvergne-Rhône-Alpes,30685,29880,805,2994,89.98120238762655,8.981237656352862,"12,38"
2020-03,Hauts-de-France,18067,17306,761,1376,92.0,11.5,"11,82"
2017-01,Aquitaine,9699,9389,310,1018,89.15752476302056,8.222986247544204,"13,69"
2015-11,Limousin,3954,3906,48,472,87.91602662570405,7.27542372881356,"13,15"
2017-02,Centre,8322,8185,137,583,92.87721441661576,13.039451114922812,"8,65"
2019-07,Normandie,9065,8939,126,650,92.73310474505033,12.76103500761035,"8,56"
2020-04,Auvergne-Rhône-Alpes,4490,4473,17,138,96.9,31.25806451612909,"3,45"
2017-01,Midi Pyrénées,8724,8529,195,1270,85.10962598194396,5.715748031496063,"16,79"
2015-11,Midi Pyrénées,7701,7418,283,974,86.86977622000539,6.616016427104722,"16,32"
2017-02,Midi Pyrénées,7320,7168,152,843,88.23939732142857,7.502965599051008,"13,59"
2019-07,Bourgogne-Franche-Comté,15379,15157,222,1057,93.02766695009484,13.342401500938088,"8,31"
2020-04,Centre,1760,1750,10,167,90.5,9.526315789473683,"10,05"
2017-01,Pays-de-la-Loire,11347,11112,235,1002,90.9827213822894,10.089820359281438,"10,9"
2015-11,Pays-de-la-Loire,11013,10833,180,1235,88.599649219976,7.77165991902834,"12,84"
2017-03,Grand Est,44810,43948,862,1721,96.08400837353236,24.53631609529344,"5,76"
2019-07,Bretagne,8422,8329,93,322,96.132793907663,24.85846153846152,"4,92"
2020-06,Normandie,7700,7652,48,672,91.21798222686878,10.386904761904752,"9,35"
2017-02,Grand Est,38595,37318,1277,1819,95.12567661718204,19.51566794942276,"8,02"
2015-11,Rhône Alpes,27732,26978,754,3705,86.26658758988806,6.281511470985155,"16,07"
2017-03,Aquitaine,9432,9256,176,617,93.33405358686258,14.001620745542947,"8,4"
2019-08,Occitanie,11467,11161,306,1065,90.45690641781847,9.478782287822884,"11,95"
2020-07,Grand Est,34868,34362,506,1337,96.1090739770677,24.700822737471977,"5,28"
2017-02,Rhône Alpes,27431,27157,274,3193,88.24244209596053,7.505167554024428,"12,63"
2015-12,Alsace,18739,18497,242,740,95.99935124614802,23.995945945945945,"5,24"
2017-03,Languedoc Roussillon,4480,4379,101,463,89.42680977392098,8.457883369330453,"12,58"
2019-08,Provence Alpes Côte d'Azur,14062,13827,235,1276,90.76867816091954,9.832684824902715,"10,74"
2020-07,Bretagne,7353,7307,46,278,96.19542904064596,25.284172661870446,"4,4"
2017-03,Auvergne,5466,5308,158,411,92.2569706103994,11.914841849148418,"10,4"
2015-12,Bourgogne,7542,7347,195,716,90.25452565673064,9.261173184357542,"12,07"
2017-04,Bretagne,7378,7303,75,874,88.03231548678625,7.355835240274599,"12,86"
2019-09,Grand Est,42835,42168,667,2071,95.08805984281793,19.35855421686746,"6,39"
2020-07,Occitanie,12496,12228,268,1046,91.44586195616615,10.690248565965572,"10,51"
2017-03,Bretagne,8349,8265,84,224,97.28977616454932,35.89732142857143,"3,68"
2015-12,Champagne Ardenne,6359,6287,72,311,95.05328455543184,19.215434083601288,"6,02"
2017-04,Pays-de-la-Loire,10905,10808,97,599,94.45780903034787,17.043405676126877,"6,38"
2019-09,Hauts-de-France,28420,27789,631,2398,91.3717989586654,10.589901477832516,"10,65"
2020-08,Grand Est,36961,36333,628,1446,96.02,24.125628140703583,"5,61"
2017-03,Franche Comté,5900,5831,69,463,92.05968101526324,11.593952483801296,"9,01"
2015-12,Limousin,4306,4274,32,271,93.65933551708002,14.771217712177124,"7,03"
2017-04,Poitou Charentes,3341,3292,49,298,90.94775212636696,10.046979865771812,"10,38"
2019-09,Provence Alpes Côte d'Azur,13846,13476,370,1174,91.29100606414846,10.48238255033557,"11,15"
2020-08,Normandie,11255,11080,175,979,91.16,10.312217194570133,"10,25"
2017-04,Basse Normandie,3030,3006,24,128,95.7418496340652,22.484375,"5,01"
2015-12,Poitou Charentes,3601,3515,86,479,86.37268847795164,6.338204592901879,"15,69"
2017-04,Provence Alpes Côte d'Azur,14840,14467,373,2321,83.9565908619617,5.233089185695821,"18,15"
2019-10,Bretagne,9589,9035,554,469,94.81117271681138,18.272177419354847,"10,66"
2020-09,Auvergne-Rhône-Alpes,37066,36348,718,2828,92.21965445141412,11.852899575671865,"9,56"
2017-04,Haute Normandie,5671,5639,32,269,95.22965064727788,19.96282527881041,"5,3"
2016-01,Centre,8966,8757,209,615,92.97704693388148,13.239024390243902,"9,19"
2017-05,Auvergne,4406,4333,73,292,93.26102007846757,13.83904109589041,"8,28"
2019-10,Pays-de-la-Loire,12234,10932,1302,1002,90.83566836986978,9.911870503597113,"18,83"
2020-09,Normandie,11168,11019,149,955,91.33315182865958,10.538219895287948,"9,88"
2017-05,Aquitaine,9389,9214,175,761,91.7408291729976,11.107752956636006,"9,96"
2016-01,Champagne Ardenne,6186,6132,54,392,93.60730593607306,14.642857142857142,"7,2"
2017-05,Haute Normandie,5813,5751,62,284,95.06172839506172,19.25,"5,95"
2019-11,Auvergne-Rhône-Alpes,29785,28751,1034,3736,87.00605318642454,6.695891127976968,"16,01"
2020-10,Centre Val-de-Loire,10265,9995,270,897,91.03,10.148272017837236,"11,36"
2017-05,Franche Comté,5786,8754,32,425,95.14507653644048,19.59764705882353,"7,89"
2016-01,Haute Normandie,5821,5773,48,306,94.69946301749523,17.866013071895424,"6,08"
2017-06,Auvergne,4335,4270,65,261,93.88758782201404,15.36015325670498,"7,52"
2019-11,Bretagne,8719,8600,119,600,93.0195177956372,13.325657894736844,"8,24"
2020-11,Auvergne-Rhône-Alpes,31998,31480,518,1996,93.66,14.77287066246056,"7,85"
2017-05,Languedoc Roussillon,4523,4459,64,360,91.92644090603274,11.386111111111113,"9,37"
2016-01,Pays-de-la-Loire,11320,11231,89,797,92.90357047457928,13.09159347553325,"7,82"
2017-06,Bretagne,7956,7855,101,410,94.7803946530872,18.15853658536585,"6,42"
2019-11,Occitanie,11014,10723,291,1492,86.08592104057891,6.186965108624093,"16,18"
2020-11,Bretagne,6937,6915,22,380,94.5,17.181818181818183,"5,79"
2017-05,Midi Pyrénées,8292,8154,138,704,91.36620063772382,10.582386363636363,"10,15"
2016-01,Picardie,11272,11113,159,963,91.33447313956628,10.539979231568015,"9,95"
2017-06,Limousin,3695,3533,162,379,89.27257288423436,8.321899736147758,"14,64"
2019-12,Bourgogne-Franche-Comté,5673,5252,421,518,90.14161220043572,9.14364640883978,"16,55"
2020-12,Bourgogne-Franche-Comté,10892,10794,98,689,93.62,14.673981191222582,"7,22"
2017-05,Picardie,10980,10858,122,970,91.06649475041444,10.19381443298969,"9,94"
2016-01,Poitou Charentes,3481,3405,76,419,87.69456681350954,7.126491646778043,"14,22"
2017-06,Picardie,11068,10804,264,1218,88.72639763050722,7.870279146141215,"13,38"
2019-12,Occitanie,2777,2599,178,431,83.42420937840785,5.032894736842105,"21,93"
2020-12,Pays-de-la-Loire,11922,11722,200,779,93.35,14.037593984962394,"8,21"
2017-07,Franche Comté,5460,5429,31,334,93.84785411678024,15.254491017964073,"6,68"
2016-02,Alsace,18666,18379,287,904,95.08134283693346,19.33075221238938,"6,38"
2017-06,Provence Alpes Côte d'Azur,14891,14456,435,2402,83.38406198118429,5.018318068276436,"19,05"
2020-01,Aquitaine,10387,10011,376,1153,87.08813021040095,6.74481168332052,"14,72"
2020-12,Provence Alpes Côte d'Azur,12535,12215,320,949,92.23,11.870012870012877,"10,12"
2017-07,Languedoc Roussillon,4703,4606,97,684,85.14980460269214,5.733918128654971,"16,6"
2016-02,Champagne Ardenne,5745,5698,47,333,94.15584415584416,16.11111111111111,"6,61"
2017-07,Basse Normandie,3488,3464,24,252,92.72517321016166,12.746031746031743,"7,91"
2020-01,Bourgogne-Franche-Comté,12135,11848,287,879,92.2264150943396,11.8640776699029,"9,6"
2021-01,Auvergne-Rhône-Alpes,30936,30110,826,2157,92.84,12.96648044692738,"9,64"
2017-07,Nord Pas de Calais,15164,14883,281,938,93.69750722300611,14.866737739872068,"8,03"
2016-02,Rhône Alpes,26764,26330,434,3328,87.36042537030004,6.911658653846154,"14,05"
2017-08,Bretagne,8191,8146,45,265,96.7468696292659,29.739622641509435,"3,78"
2020-01,Hauts-de-France,22125,21551,574,2476,87.82354578346785,7.212571428571426,"13,78"
2021-01,Centre Val-de-Loire,9562,9416,146,764,91.89,11.330456226880395,"9,51"
2017-08,Basse Normandie,3457,3509,38,179,94.89883157594755,18.60335195530726,"6,27"
2016-03,Auvergne,5257,5203,54,321,93.83048241399192,15.20872274143302,"7,13"
2017-08,Haute Normandie,5854,5811,43,225,96.12803304078471,24.826666666666668,"4,57"
2020-02,Aquitaine,16304,16018,286,1162,92.75,12.79310344827586,"8,88"
2021-01,Pays-de-la-Loire,12921,12660,261,747,94.1,15.949152542372865,"7,8"
2017-08,Bourgogne,6676,6578,98,541,91.77561568865916,11.158964879852126,"9,57"
2016-03,Bretagne,7833,7726,107,439,94.31788765208388,16.59908883826879,"6,97"
2017-08,Midi Pyrénées,8099,7976,123,707,91.13590772316952,10.28147100424328,"10,24"
2020-02,Normandie,10373,10000,373,1279,87.21,6.818608287724781,"15,92"
2021-01,Provence Alpes Côte d'Azur,13048,12698,350,1030,91.89,11.330456226880395,"10,57"
2017-08,Centre,9187,9706,111,494,94.91036472285184,18.647773279352226,"6,58"
2016-03,Champagne Ardenne,5739,5666,73,261,95.39357571478996,20.7088122605364,"5,81"
2017-08,Pays-de-la-Loire,12286,12050,236,715,94.06639004149378,15.853146853146852,"7,74"
2020-03,Grand Est,27974,27361,613,1540,94.4,16.857142857142875,"7,69"
2021-02,Centre Val-de-Loire,9346,9138,208,950,89.6,8.61538461538461,"12,39"
2017-08,Limousin,4229,4105,124,320,92.20462850182705,11.828125,"10,49"
2016-03,Limousin,3730,3664,66,274,92.52183406113537,12.372262773722628,"9,11"
2017-09,Bourgogne,6298,6865,63,744,89.16241806263656,8.227150537634408,"12,81"
2020-03,Occitanie,7716,7504,212,633,91.6,10.904761904761896,"10,95"
2021-02,Nouvelle Aquitaine,16409,16023,386,1031,93.57,14.552099533436998,"8,63"
2017-08,Nord Pas de Calais,15896,15688,208,1036,93.39622641509432,14.142857142857142,"7,82"
2016-03,Pays-de-la-Loire,11138,10946,192,806,92.63657957244656,12.580645161290322,"8,96"
2017-09,Provence Alpes Côte d'Azur,14396,13981,415,2148,84.6362921107217,5.508845437616388,"17,8"
2020-03,Provence Alpes Côte d'Azur,9270,9002,268,728,91.9,11.345679012345688,"10,74"
2021-02,Occitanie,12326,12038,288,914,92.41,12.175230566534909,"9,75"
2017-08,Provence Alpes Côte d'Azur,14967,14450,517,2639,81.73702422145328,4.475558923834786,"21,08"
2016-04,Centre,8344,8219,125,602,92.67550796933934,12.652823920265782,"8,71"
2017-10,Basse Normandie,3247,3214,33,274,91.47479775980088,10.72992700729927,"9,45"
2020-04,Aquitaine,2156,2151,5,158,92.7,12.698630136986306,"7,56"
2021-03,Grand Est,35701,34553,1148,1195,96.54,27.90173410404629,"6,56"
2017-08,Rhône Alpes,26728,26364,364,2793,89.40600819299044,8.439312567132117,"11,81"
2016-04,Limousin,3784,3745,39,218,94.1789052069426,16.178899082568808,"6,79"
2017-10,Bourgogne,7350,7295,55,760,89.58190541466757,8.598684210526315,"11,08"
2020-04,Provence Alpes Côte d'Azur,2743,2737,6,122,95.5,21.22222222222222,"4,66"
2021-03,Occitanie,13845,13600,245,871,93.6,14.624999999999986,"8,06"
2017-09,Aquitaine,9210,9061,149,935,89.68105065666042,8.690909090909091,"11,76"
2016-04,Poitou Charentes,3322,3294,28,340,89.6782027929569,8.688235294117646,"11,07"
2017-10,Nord Pas de Calais,19873,19549,324,2128,89.11453271267072,8.18656015037594,"12,33"
2020-05,Bourgogne-Franche-Comté,5344,5272,72,368,93.01972685887708,13.326086956521722,"8,23"
2021-03,Pays-de-la-Loire,13988,13870,118,560,95.96,23.75247524752472,"4,84"
2017-09,Auvergne,4556,4496,60,237,94.7,18.0,"6,51"
2016-06,Alsace,15941,15730,211,895,94.31023521932612,16.575418994413408,"6,93"
2017-10,Poitou Charentes,3428,3363,65,299,91.10912875408862,10.247491638795989,"10,61"
2020-05,Centre,4289,4159,130,352,91.53642702572732,10.815340909090905,"11,23"
2021-03,Provence Alpes Côte d'Azur,13588,13288,300,834,93.72,14.923566878980887,"8,34"
2017-09,Franche Comté,5529,5479,50,399,92.7176492060595,12.731829573934837,"8,12"
2016-06,Franche Comté,4311,4080,231,500,87.74509803921569,7.16,"16,95"
2017-10,Provence Alpes Côte d'Azur,15322,14841,481,2225,85.00774880398895,5.670112359550561,"17,66"
2020-05,Pays-de-la-Loire,3759,3736,23,226,93.95074946466808,15.530973451327428,"6,62"
2021-04,Bretagne,5836,5798,38,174,97.0,32.333333333333336,"3,63"
2017-09,Poitou Charentes,3257,3184,73,280,91.20603015075378,10.371428571428572,"10,83"
2016-06,Midi Pyrénées,5234,5103,131,627,87.71310993533216,7.138755980861244,"14,48"
2017-11,Auvergne,4570,4500,70,373,91.71111111111112,11.064343163538874,"9,69"
2020-06,Aquitaine,13548,13346,202,783,94.13307358009892,16.04469987228609,"7,27"
2021-04,Hauts-de-France,21391,21030,361,1407,93.31,13.947683109118092,"8,26"
2017-10,Franche Comté,5767,5725,42,468,91.82532751091703,11.232905982905985,"8,84"
2016-06,Nord Pas de Calais,16160,15354,806,1494,90.2696365767878,9.27710843373494,"14,23"
2017-11,Centre,9453,9260,193,1212,86.91144708423326,6.64026402640264,"14,86"
2020-06,Bretagne,6606,6563,43,180,97.25735182081364,35.46111111111112,"3,37"
2021-04,Occitanie,11288,11115,173,689,93.8,15.129032258064507,"7,63"
2017-10,Limousin,3996,3937,59,439,88.8493776987554,7.968109339407745,"12,46"
2016-06,Picardie,7791,7608,183,1078,85.83070452155626,6.057513914656772,"16,18"
2017-11,Languedoc Roussillon,4414,4334,80,707,83.68712505768343,5.13012729844413,"17,82"
2020-06,Centre,8325,8176,149,671,91.79305283757338,11.184798807749626,"9,84"
2021-05,Centre Val-de-Loire,9821,9726,95,652,93.3,13.925373134328352,"7,6"
2017-11,Haute Normandie,5635,5570,65,416,92.5314183123878,12.389423076923077,"8,53"
2016-07,Alsace,16685,16479,206,635,96.1466108380363,24.95118110236221,"5,04"
2017-11,Limousin,3903,3815,88,469,87.70642201834862,7.134328358208955,"14,27"
2020-06,Hauts-de-France,19024,18749,275,1538,91.7968958344445,11.190507152145637,"9,53"
2021-06,Bretagne,9871,9747,124,368,96.22,25.45502645502645,"4,98"
2017-11,Nord Pas de Calais,18730,18465,265,2564,86.11427024099648,6.201638065522621,"15,1"
2016-07,Auvergne,5152,5082,70,308,93.93939393939394,15.5,"7,33"
2017-11,Pays-de-la-Loire,12465,12244,221,1717,85.97680496569748,6.131042516016308,"15,54"
2020-06,Provence Alpes Côte d'Azur,11070,10988,82,1200,89.07899526756462,8.156666666666672,"11,58"
2021-06,Occitanie,10312,9957,355,944,90.52,9.548523206751051,"12,59"
2017-11,Picardie,10623,10470,153,1374,86.87679083094557,6.620087336244541,"14,37"
2016-07,Haute Normandie,5746,5654,92,257,95.45454545454544,21.0,"6,07"
2017-11,Poitou Charentes,3344,3304,40,444,86.56174334140437,6.441441441441442,"14,47"
2020-07,Pays-de-la-Loire,11727,11555,172,733,93.65642578970144,14.763983628922242,"7,71"
2021-07,Grand Est,38437,37464,973,1837,95.1,19.408163265306097,"7,31"
2017-12,Bourgogne,7227,7094,133,668,90.583591767691,9.619760479041917,"11,08"
